Date,tweet_id,text,name
Sat Nov 21 15:42:51 +0000 2020,1330174848367276033,Hope each of you has a great weekend 🙏🏽,APompliano
Sat Nov 21 15:06:52 +0000 2020,1330165792688787462," Every morning I write a letter to over 88,000 investors about business, finance, and Bitcoin.

If you're trying to learn, y…",APompliano
Sat Nov 21 15:04:14 +0000 2020,1330165127107186695, No. Friend started the company and I’m just a fan :),APompliano
Sat Nov 21 14:43:21 +0000 2020,1330159871086514176,This is incredibly robust. Highly recommend checking out ,APompliano
Sat Nov 21 13:59:10 +0000 2020,1330148755182657537,"What was the best article you read this week?

Any topic is fair game.",APompliano
Sat Nov 21 06:32:02 +0000 2020,1330036228956286977," JPMorgan market cap: $349 billion
Bitcoin market cap: $350 billion

Checkmate, Jamie Dimon. Checkmate.",APompliano
Sat Nov 21 06:09:54 +0000 2020,1330030660447301632, Bitcoin just hit a $350 billion market cap for the first time in history.,APompliano
Sat Nov 21 02:28:32 +0000 2020,1329974950082600978,Twitter is going to break when Bitcoin hits a new all-time high,APompliano
Sat Nov 21 02:22:14 +0000 2020,1329973364287561730,  genuinely enjoy what you do every day,APompliano
Sat Nov 21 02:11:55 +0000 2020,1329970767656792067, appreciate you,APompliano
Sat Nov 21 02:08:18 +0000 2020,1329969857241239559,"Every morning I write a letter to over 88,000 investors about business, finance, and Bitcoin.

If you're trying to learn, you should be subscribed.

Invest in yourself: ",APompliano
Sat Nov 21 01:56:23 +0000 2020,1329966857454034947, :),APompliano
Sat Nov 21 01:55:18 +0000 2020,1329966588125208578, Bitcoin is a bank,APompliano
Sat Nov 21 01:54:26 +0000 2020,1329966367735472129, need all the help i can get at this rate,APompliano
Sat Nov 21 01:53:18 +0000 2020,1329966084993191938,"JPMorgan market cap: $349 billion
Bitcoin market cap: $350 billion

Checkmate, Jamie Dimon. Checkmate.",APompliano
Sat Nov 21 01:42:35 +0000 2020,1329963387149824000,  big facts,APompliano
Sat Nov 21 01:42:17 +0000 2020,1329963311971098624, Jay Z is a legend.,APompliano
Sat Nov 21 01:42:02 +0000 2020,1329963247513051137," Since relaunching their basketball division in 2018, PUMA has rejuvenated their brand — now doing almost $6 billion in an…",APompliano
Sat Nov 21 01:36:46 +0000 2020,1329961923371208704, the haters hate facts,APompliano
Sat Nov 21 01:35:29 +0000 2020,1329961597612285958,"Bitcoin went live on January 3, 2009.

It has been 4,339 days since then.

Bitcoin's market cap is $350 billion today.

That is more than $80 million in market cap added every day on average for 11 years.

$80+ million every single day.",APompliano
Sat Nov 21 01:15:55 +0000 2020,1329956674233360384,Bitcoin just hit a $350 billion market cap for the first time in history.,APompliano
Sat Nov 21 00:21:27 +0000 2020,1329942969319903235, Who made this!! ,APompliano
Fri Nov 20 23:55:19 +0000 2020,1329936390122037256,  The kid gets it!,APompliano
Fri Nov 20 23:54:41 +0000 2020,1329936231434756096,  legend status right here,APompliano
Fri Nov 20 23:40:23 +0000 2020,1329932634408050688, this is amazing,APompliano
Fri Nov 20 23:39:41 +0000 2020,1329932458234703872, great one,APompliano
Fri Nov 20 23:39:31 +0000 2020,1329932414341312512, solid one,APompliano
Fri Nov 20 23:38:16 +0000 2020,1329932100330541058,Shill me the best Bitcoin meme or gif you have,APompliano
Fri Nov 20 23:14:01 +0000 2020,1329925999975395331," CONFIRMED:  is the smartest 12-year old in the world.

Here is the podcast I recorded with him this morning. Hel…",APompliano
Fri Nov 20 22:57:16 +0000 2020,1329921782430765056," We are about to witness one of the greatest bull markets in financial history.

There is rarely a financial asset that incr…",APompliano
Fri Nov 20 20:06:24 +0000 2020,1329878783051124743, Wow. BlackRock CIO of Fixed Income Rick Rieder talking about Bitcoin replacing gold on CNBC this morning. …,APompliano
Fri Nov 20 19:23:50 +0000 2020,1329868072446988290, :),APompliano
Fri Nov 20 19:02:47 +0000 2020,1329862771643650049," Not sure how many times I have to say this:

Every person, company, and financial institution in the world is going to own…",APompliano
Fri Nov 20 18:36:04 +0000 2020,1329856050984611846,"This is incredible.

Circle is proving that crypto is not an enemy of the US government, but rather that it will be embraced by them (like here).

The first countries to realize the shift and capitalize on it will be rewarded handsomely. 

",APompliano
Fri Nov 20 18:20:23 +0000 2020,1329852104253517825,"CONFIRMED:  is the smartest 12-year old in the world.

Here is the podcast I recorded with him this morning. Help Zach out by following him on Twitter and subscribing to his YouTube channel 🙏🏽
",APompliano
Fri Nov 20 17:46:01 +0000 2020,1329843456089464832, I said over 50% but never said how much 😉😂,APompliano
Fri Nov 20 17:45:26 +0000 2020,1329843308986818561,  🙏🏼🙏🏼🙏🏼🙏🏼,APompliano
Fri Nov 20 17:43:43 +0000 2020,1329842874087829504, May 2019 it was negatively correlated if I remember correctly and it was right when all the geopolitical chaos between US and Asian countries was in high degree of uncertainty,APompliano
Fri Nov 20 17:40:20 +0000 2020,1329842024133095426,Who made this!! ,APompliano
Fri Nov 20 16:43:35 +0000 2020,1329827742804828163, not at all,APompliano
Fri Nov 20 16:42:52 +0000 2020,1329827560415432705,   can help here with the Coin Metrics team,APompliano
Fri Nov 20 16:32:19 +0000 2020,1329824908201914377,"We are about to witness one of the greatest bull markets in financial history.

There is rarely a financial asset that increases in market cap measured in hundreds of billions of dollars over a 12 month period. 

It just hit me how historic this Bitcoin bull run will be.",APompliano
Fri Nov 20 16:26:22 +0000 2020,1329823411279978502, 😂😂😂😂,APompliano
Fri Nov 20 16:24:00 +0000 2020,1329822815802023938, Lol I just got this in my inbox and I sent it to the trash so fast,APompliano
Fri Nov 20 16:20:40 +0000 2020,1329821973925474306, Good morning to everyone except the people who send “can I pick your brain?” emails,APompliano
Fri Nov 20 15:33:25 +0000 2020,1329810082884935681," 's face is the first thing you see when you google ""gold market cap"" 

the samizdat is working #Bitcoin …",APompliano
Fri Nov 20 13:52:07 +0000 2020,1329784590655959040,  I have a fridge full of it.  always trying to steal mine when he’s over here,APompliano
Fri Nov 20 13:17:57 +0000 2020,1329775994971037703,"Not sure how many times I have to say this:

Every person, company, and financial institution in the world is going to own Bitcoin at some time.

It is the only provably scarce way to protect your wealth in a world of infinite currency creation.

Just a matter of time.",APompliano
Fri Nov 20 13:15:30 +0000 2020,1329775374633476097, lol never!,APompliano
Fri Nov 20 13:10:52 +0000 2020,1329774212018475010,Wow. BlackRock CIO of Fixed Income Rick Rieder talking about Bitcoin replacing gold on CNBC this morning. ,APompliano
Fri Nov 20 13:00:28 +0000 2020,1329771592423976961,"New episode with Finimize CEO  is live!

We discuss audience growth, monetization, copywriting, hiring for substance, the importance of community, and why Max is driven to increase financial education.

Enjoy! 
",APompliano
Fri Nov 20 12:35:32 +0000 2020,1329765317934002189,Good morning to everyone except the people who send “can I pick your brain?” emails,APompliano
Fri Nov 20 12:11:45 +0000 2020,1329759333165522945,"This has that Friday Energy from one of the greats 

",APompliano
Fri Nov 20 04:06:09 +0000 2020,1329637128796508162," I've been running a sleep experiment for the last few weeks and I'm now averaging about 9 hours a night.

The hacks are sim…",APompliano
Fri Nov 20 03:55:45 +0000 2020,1329634512972771329," There are 20 million people in the United States that are millionaires. 

Anyone can do it. 

Get educated and get after it.",APompliano
Fri Nov 20 02:58:19 +0000 2020,1329620058537152512,"   Lift weights, run 3 miles a day, and then take phone calls while walking around nyc",APompliano
Fri Nov 20 02:57:19 +0000 2020,1329619806237175808,WTF is going on ,APompliano
Fri Nov 20 02:39:09 +0000 2020,1329615233019752448, Will let you know when I cross that bridge,APompliano
Fri Nov 20 02:33:01 +0000 2020,1329613692187586563,  you guys are building magic machines over there :),APompliano
Fri Nov 20 02:32:50 +0000 2020,1329613645609918467, never tried it before so will take your word for it,APompliano
Fri Nov 20 02:32:32 +0000 2020,1329613568610873344,  big facts,APompliano
Fri Nov 20 02:32:09 +0000 2020,1329613472238333952," I guess we're all going to find out at some point in the future, but for now I'm enjoying avoiding that challenge!",APompliano
Fri Nov 20 02:31:00 +0000 2020,1329613184332926979," Key is the calories on the Apple Watch. Hitting 1,070 or more is harder than you think, so I workout or run every day and then I take phone calls walking around NYC",APompliano
Fri Nov 20 02:29:00 +0000 2020,1329612680055971840," SleepWatch and Eight Sleep apps.

I basically do a combination of running, lifting, and walking. Major hack is to go for walks when you have phone call meetings",APompliano
Fri Nov 20 02:27:53 +0000 2020,1329612398592921601,   SleepWatch is what I use. Eight Sleep has an app too that I check,APompliano
Fri Nov 20 02:27:04 +0000 2020,1329612194468814849, Yes one of the ones I listened to,APompliano
Fri Nov 20 02:26:34 +0000 2020,1329612065842098182, I like coffee. Probably could kick it but not interested in doing so,APompliano
Fri Nov 20 02:19:43 +0000 2020,1329610343417516039,"  Pretty key step IMO. You can definitely improve sleep without it, but it is game changer for me.",APompliano
Fri Nov 20 02:18:32 +0000 2020,1329610046230196225, maybe! lots of people with kids get 8 hours too though :),APompliano
Fri Nov 20 02:15:04 +0000 2020,1329609174825701381, i still drink iced coffee but just don't drink it that late in the day,APompliano
Fri Nov 20 02:12:01 +0000 2020,1329608406626410507,"9/9 It has been a game changer for me to get more sleep and higher quality sleep.

I can't imagine going back to sleeping for less than 8-9 hours a night.

Each person's body is different. Some of this won't be for everyone. Just find what works for you &amp; start sleeping more!",APompliano
Fri Nov 20 02:12:01 +0000 2020,1329608405363924994,"8/ The secrets to higher quality sleep:

- Increase your physical activity
- Make sure you're tired every day
- Don't eat before bed
- Limit alcohol
- Avoid sugar
- Make your room or bed cold
- Set an alarm to go to sleep earlier

Easy rules. Takes discipline to follow.",APompliano
Fri Nov 20 02:12:00 +0000 2020,1329608402063007744,"7/ The last thing I did to improve my sleep quality was to start setting an alarm to go to sleep.

It forced me to go to sleep earlier, while also ensuring I would go to sleep around the same time every night.

Our bodies are machines — they learn our routines.",APompliano
Fri Nov 20 02:11:59 +0000 2020,1329608398770483200,"6/ The third most important thing I did to increase sleep quality was get a thermoregulating bed. 

I've been sleeping on a  Pod Pro and Pod Pro Cover.  

The secret — I make it cold AF and magically get DEEP sleep.",APompliano
Fri Nov 20 02:11:58 +0000 2020,1329608393632440324,"5/ The second most important thing I did to increase sleep quality was changing certain aspects of my diet.

I don't eat within 3 hours of going to sleep. I also removed almost all sugar &amp; increased water intake.

Lastly, I only drink once a week — Saturday (bang bang bud light!)",APompliano
Fri Nov 20 02:11:57 +0000 2020,1329608388335050752,"4/ Every person's body is different.

My magic number is 1,070+ active calories on the Apple Watch. You can identify yours with simple tracking.

Examples: Apple Watch, , , etc.",APompliano
Fri Nov 20 02:11:55 +0000 2020,1329608380231639040,"3/ The most important thing you can do to sleep better is to increase your physical activity during the day.

Your body recovers when sleeping. If you sit on the couch all day, there is not much to recover from.

I think of it as tiring yourself out. Moving = sleeping.",APompliano
Fri Nov 20 02:11:55 +0000 2020,1329608379048865793,"2/ It became obvious over the last few months that I needed to improve my sleep.

I read a few books. Listened to podcasts with sleep experts. And  annoyed me to death.

Here is what I learned...",APompliano
Fri Nov 20 02:11:54 +0000 2020,1329608377836638210,"1/ I used to pride myself on being able to function on a lack of sleep.

Whether it was travel, work, or procrastinating on the internet, I would regularly stay awake late into the night.

It was common for me to operate on 4-5 hours and then drink a gazillion coffees each day.",APompliano
Fri Nov 20 02:11:54 +0000 2020,1329608376515325954,"I've been running a sleep experiment for the last few weeks and I'm now averaging about 9 hours a night.

The hacks are simple. Anyone can do it.

Time for a thread 👇🏽👇🏽👇🏽",APompliano
Fri Nov 20 01:46:02 +0000 2020,1329601867370913793," get money, get paid",APompliano
Fri Nov 20 01:45:54 +0000 2020,1329601834902810632," Two entrepreneurs turned a $10,000 investment into a $600 million company.

The best part?

They did it from their parent…",APompliano
Fri Nov 20 00:35:44 +0000 2020,1329584175138140160,Bitcoin is up more than 100% since the halving in May.,APompliano
Thu Nov 19 23:46:55 +0000 2020,1329571890248159235,There are so many great entrepreneurs building ambitious things right now.,APompliano
Thu Nov 19 22:44:57 +0000 2020,1329556294064361472,. on what eToro is seeing with millennial investors ,APompliano
